url,text,date
https://nyheder.tv2.dk/2012-09-28-saadan-gik-det-aktierne-i-c20-i-september,"Hermed en oversigt over, hvordan det er gået aktierne i C20-indekset i september:
GN Store Nord +11,4 procent til kurs 89,25
A.P. Møller-Mærsk +7,2 procent til kurs 41520
TDC + 7,1 procent til kurs 42,26
Nordea + 4,6 procent til kurs 57,5
NKT +4,2 procent til kurs 202
Tryg + 2,2 procent til kurs 376,9
Coloplast + 2,1 procent til kurs 1208
William Demant + 1,8 procent til kurs 520
Topdanmark + 1,7 procent til kurs 1136
Danske Bank + 1,7 procent til kurs 104,7
DSV + 1,2 procent til kurs 130,4
FLS + 1,0 procent til kurs 336,5
Carlsberg + 0,2 procent til kurs 514
Vestas 0,0 procent i kurs 41,24
Chr. Hansen - 1,1 procent til kurs 174,8
Lundbeck - 1,3 procent til kurs 107,8
Pandora -1,3 til kurs 79
Novo Nordisk -1,8 procent til kurs 916,5
Novozymes - 2,7 procent til kurs 159,9
(Kilde: Spar Nord)
/ritzau/
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2012-09-28
https://nyheder.tv2.dk/2012-08-15-c20-over-500-foerste-gang-i-5-aar,"Det danske aktiemarked rundede onsdag en milepæl, der ikke har været nået siden finanskrisen brød ud i 2008. For første gang i næsten fem år lukkede C20-indekset over niveau 500 med en lukkekurs på 500,37.
Sidste gang det skete var den 7. november 2007, hvor den første snak om problemer med de amerikanske subprimelån, der var med til at udløse finanskrisen, begyndte at dukke op i de finansielle medier. Milepælen er dog ikke et udtryk for, at verdensøkonomien er tilbage på niveauet fra før krisen.
Aktiehandlere fra de største danske banker har de seneste dage påpeget, at det er ekstraordinære forhold i det danske aktieindeks, der har udløst stigningerne.
""Man må kigge på Novo Nordisk, for at forklare den udvikling. Og så har vi nogle andre defensive aktier, så som Coloplast, der er stærke i disse tider,"" siger afdelingsleder for skandinaviske aktier hos Sydbank, Ole Kjær Jensen, til Ritzau Finans.
""Vi har haft nogle enkelte gode historier på det danske marked, som har trukket det op.""
Både Novo Nordisk, som er den altdominerende aktie i C20, og Coloplast er i medicinalbranchen, der typisk ikke bliver ramt af økonomiske nedture, da deres produkter er livsnødvendige for kunderne.
Derfor har aktierne kunne stige trods de trange tider, og samtidig har Novo Nordisk fået større og større betydning for C20-indeksets udvikling i takt med, at de andre aktier er blevet relativt mindre værd.
Seniorstrateg Henrik Drusebjerg fra Nordea vurderede torsdag, at to tredjedele af det seneste års stigning i C20 på cirka 34 procent skyldes Novo Nordisk alene.
Ikke desto mindre kan C20 være på vej mod at bryde det højeste niveau nogensinde, som blev sat den 11. oktober 2007, hvor indekset lukkede i 517,67.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2012-08-15
https://nyheder.tv2.dk/business/2012-08-14-eksperter-c20-indeks-er-ubrugeligt,"Flere aktieeksperter mener, at C20-indekset er ubrugeligt som pejlemærke for udviklingen i de danske aktier
Indekset er vildledende, da Novo Nordisk står for omkring 46 procent af vægten i indekset. Fondsbørsen vil dog stadig fortsætte med at bruge C20 som det ledende danske indeks. Det skriver Berlingske Business tirsdag.
""Det er ikke gået så fantastisk for danske aktier i år, som C20 indikerer. Hvis man fjernede Novo Nordisk, så er aktierne i Danmark ikke steget mere end i resten af verden. Sammenlignet med tyske aktier er det faktisk gået dårligere for danske aktier, når man ser bort fra Novo Nordisk,"" siger Henrik Drusebjerg, seniorstrateg i Nordea, til Berlingske Business.
Fondsbørsen lancerede sidste år et nyt indeks, C20 CAP, efter pres fra banker og børsmæglere, hvor ingen aktie kan veje mere end 20 procent i indekset.
 Det fjerner dermed enkelte aktiers dominans over indekset, og den nye opgørelse ligger til grund for optioner og derivater på det danske marked.
Selskabet bag Fondsbørsen, Nasdaq OMX København, har dog ingen planer om at skifte C20 indekset ud med det nye C20 CAP.
""Det giver et billede af, hvordan det danske aktiemarked som helhed bevæger sig. Novo Nordisk vægter meget i indekset, ja, men Novo Nordisk vægter også meget på det danske aktiemarked,"" siger Bjørn Sibbern, administrerede direktør for Nasdaq OMX København, til Berlingske Business.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2012-08-14
https://nyheder.tv2.dk/business/2012-05-22-topdanmark-gaar-til-tops-i-c20,"Topdanmark-aktien får onsdag et stort løft efter en opjustering afårsforventningerne
Forsikringsaktien stiger 3,8 procent til kurs 963 og har dermed passeret NKT som tirsdagens mest stigende C20-aktie. Forud for regnskabet lå Topdanmark i kurs 942.
I 2011 tjente Topdanmark 1023 mio. kr. efter skat. De nye resultatforventninger svarer til en indtjening per aktie på 102 kr.
Den modelmæssige resultatprognose viser, i hvilket niveau resultatet ventes at lande, såfremt en række forudsætninger om afkastet på de finansielle markeder opfyldes.
Forsikringskoncernens combined ratio ventes nu at lande på ""omkring"" 91 mod tidligere 91-92.
Topdanmark venter nu en præmievækst på 1-2 procent i skadesforsikring, hvilket er uændret i forhold til de tidligere forventninger. Analytikerne venter ifølge SME Direkt et teknisk resultat på 977 mio. kr.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2012-05-22
https://nyheder.tv2.dk/business/2012-03-21-c20-klaeber-sig-til-gaarsdagens-slutniveau,"Udsvingene på det danske aktiemarked er onsdag middag usædvanligt små, og der er ingen klar tendens blandt de største selskaber. Fokus er på eftermiddagens amerikanske boligtal, der kan være med til at bekræfte de seneste tegn på bedring i den amerikanske økonomi.
C20-indekset ligger ved 12.45-tiden 0,04 pct. lavere i niveau 456,79 efter en formiddag, hvor eliteindekset har svinget mellem et minus på 0,2 pct. og et plus på 0,3 pct.
- Der er ingen ensartet tendens, når man ser på de store aktier, og overordnet ligger vi næsten uændret. Markedet er måske lidt afventede frem til de vigtige boligtal fra USA. Vi tror på en bedring af boligmarkedet i USA, og det gør aktiemarkedet også, siger Martin Munk, aktiehandler i Jyske Bank, og tilføjer, at det til gengæld er småt med selskabsnyt.
Dagbladet Børsen bringer dog en artikel om, at Novo Nordisks fedmemiddel kan gå hen at blive en guldgrube, dog ugen effekt på Novos aktie, der falder 0,3 pct. til kurs 808.
Ifølge Martin Munk vil der den kommende tid være ekstra fokus på fedmeområdet, da der er flere panelmøder på fedmeområdet, herunder om andre selskabers fedmeprodukter.
Coloplast og William Demant topper C20 med stigninger på 2,3 og 2,0 pct. til kurserne 944,5 og 526,5, uden at der er nyheder bagved fremgangene. I bunden af C20 finder man NKT og Danske Bank, der sætter sig henholdsvis 1,0 og 0,9 pct. til kurserne 267,8 og 95,5.
Michael Lund +45 33 30 03 35 Ritzau Finans, E-mail:finans@ritzau.dk, www.ritzaufinans.dk
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2012-03-21
https://nyheder.tv2.dk/2011-09-27-c20-i-stoerste-stigning-i-over-1-aar,"C20-indekset over de mest handlede danske aktier på fondsbørsen sluttede tirsdag med et stort plus på 4,1 procent. Det er den største stigning i over et år. Optimismen skyldes bl.a. en fornyet tro på politisk handling og evnen til at redde den græske økonomi, fortæller Casper Schrøder fra Berlingske Business til TV 2 FINANS.
Han fortæller, at den fornyede tro på politikernes evne til at møde krisens udfordringer smitter af på de amerikanske børser, der stiger med nogle pct. her efter deres åbning.
Andre europæiske børser har ligeledes haft stigninger i 4-5 procentsklassen, bl.a. Frankfurt og Madrid.
Blandt de aktier, der er steget allermest i dag, er Vestas og Danske Bank, der ellers har oplevet solide fald under krisen.
Vestas blev topscorer med en stigning på 7,2 pct., mens Danske Bank steg 6,9 pct. FLSmidth steg ligeledes med 6,9 pct.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2011-09-27
https://nyheder.tv2.dk/business/2011-09-23-c20indekset-rammer-bundniveau,"C20-indekset er under voldsomt pres og ligger nu i det laveste niveau set i hele 2011.
Med indeks 330,87 er indekset lige nu så langt nede, at vi skal helt tilbage til slutningen af 2009 for at se et lukkeniveau magen til.
Siden indeksets åbning i 347,15 er det kun gået nedad, og det er et aktuelt fald på 2,1 pct., der får det sidste af årets bund til at gå ud af det pressede aktiemarked.
I går dykkede C20-indekset 3 pct., og dagens fald er et led i en global investorflugt fra aktierne, som er sat skakmat af en gældskrise tilsyneladende uden ende i det sydlige Europa.
I nyere tid skal vi tilbage til afslutningen på første runde af finanskrisen i marts 2009, for at finde det laveste niveau for C20-aktierne. I starten af marts 2009 opererede C20 med en indeksværdi på 213,11.
Vi skal tilbage til slutningen af december 2009 for at finde den sidste dag, hvor C20-indekset i løbet af dagens handel svingede sig under indeks 330. Sidste gang indekset lukkede under det nuværende niveau var 30. november 2009 i indeks 327,2.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2011-09-23
https://nyheder.tv2.dk/business/2011-09-13-aktier-c20-banket-tilbage-i-2009niveau,"Nerverne sidder igen tirsdag uden på tøjet, og efter en ellers positiv åbning har aktiemarkedet atter fundet ind i den nedadgående kursspiral.
Rygter, om at den franske storbank BNP Paribas har problemer med at skaffe dollarlikviditet, har gjort markedet nervøst.
Den franske storbank ligger seks procent lavere på børsen i Paris efter fald på 12 pcrocent mandag og otte procent fredag.
BNP afviser at have problemer, men markedet virker ikke overbevist.
""Det her minder om alle de rygter, der løb under finanskrisen. Der opstår så mange rygter i den her type marked, og hvor meget der er hold i, må vi bare vente at se. Men usikkerheden er der i hvert fald, og det gør jo, at der ikke er nogen købere tilstede i markedet,"" konstaterer chef for skandinaviske aktier i Sydbank, Ole Kjær Jensen, over for Ritzau Finans.
Han understreger, at det for markedet ikke længere er et spørgsmål, om Grækenland går statsbankerot, men alene et spørgsmål om hvornår. De såkaldte CDS'ere, der giver investorer mulighed for at forsikre sig mod, at Grækenland misligholder sine låneforpligtelser, har ifølge aktiechefen indregnet en sandsynlighed for statsbankerot på 98 procent.
Derfor er markedet også begyndt at se sig om efter mulige ofre for en græsk bankerot.
""Det handler ikke længere så meget om Grækenland, men om følgeeffekterne. Kommer der noget efter Grækenland? Det er den frygt, der kører i markedet, og det er derfor, at franske banker, som er så eksponerede mod Sydeuropa, lider under det her,"" forklarer Ole Kjær Jensen.
Det hjemlige marked slipper tirsdag middag billigt sammenlignet med Paris.
Det toneangivende, franske indeks ligger nede med 2,4 procent, mens det danske C20-indeks bakker 1,4 procent til 332,08. Det er det laveste niveau siden december 2009.
Siden slutningen af juli er det danske marked samlet dykket 24 procent.
I alt 16 af de 20 medlemmer af det danske C20-indeks ligger lavere tirsdag.
Vestas falder 3,1 procent til kurs 90, og Pandora taber 2 procent til kurs 37,27.
A.P. Møller - Mærsk kiler sig ind på andenpladsen blandt de mest faldende C20-aktier med et minus på 2,4 procent til kurs 32.000.
Der er frygt for kommende ratepres på containerfragt, efter containerstatistikken fra den store amerikanske havn Long Beach har vist et markant fald i mængderne på 12,3 procent i forhold til samme periode sidste år.
""Det er en kraftig nedgang, der er set i Long Beach. Er det retningsgivende for de andre havne, skaber det tvivl om, hvorvidt der kan indføres højsæsontilllæg,"" siger A.P. Møller - Mærsk-analytiker hos Formuepleje Otto Friedrichsen til Ritzau Finans.
Samtidig tvivler Mærsk-analytiker Axel Funhoff fra den hollandske storbank ING på, at Mærsk vil være i stand til at tage en præmie for sin nylancerede rute Daily Maersk mellem Asien og Europa. Det er ellers udmeldingen fra rederiet.
""Fragtraterne er alt for lave, og de fleste rederier taber penge. Selv Maersk Line tabte penge i andet kvartal. Så jeg tvivler på, at Maersk Line kan tage en præmie på den nye rute,"" siger Axel Funhoff til Ritzau Finans.
Novo Nordisk er bakket 1,4 procent til kurs 535 efter omtale af mulige kræftrisici ved GLP-1 klassen, der tæller Novos væksthåb Victoza. Emnet vil ifølge Bloomberg News blive debatteret på den europæiske diabeteskonference i Portugal. Der er dog ikke tale om en ny diskussion for aktiemarkedet, der tidligere har været vidne til omtale af potentielle risici ved midlerne.
Et tidligere studie fra University of California viser en seksdobling af risikoen for kronisk betændelse i bugspytkirtlen, hvilket igen øger risikoen for kræft.
""Det er et speget emne. Man vil sandsynligvis have brug for årtier og ufattelige mængder data for at studere den egentlig sammenhæng. Det vil blive en interessant debat, specielt fordi lægemidlerne allerede nu bliver udskrevet i stort omfang,"" siger administrerende direktør for European Association for the Study of Diabetes, der afholder konferencen, til Bloomberg News.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2011-09-13
https://nyheder.tv2.dk/2011-09-05-dansk-c20indeks-er-styrtdykket,"De danske investorer blev mandag ramt af markante tab.
På børsen i København svandt værdierne af alle de største selskaber efter skuffende tal fra det amerikanske arbejdsmarked. Det københavnske hovedindeks, C20, lukkede 3,0 procent lavere i niveauet 341,2.
Den negative stemning har grobund i både de skuffende amerikanske arbejdsmarkedstal i fredags og i et tysk delstatsvalg i weekenden, som var en stor lussing til Angela Merkels CDU-parti.
Det forklarer aktierådgiver hos Nordea Jesper Bamberger.
Blandt bundskraberne på det danske marked var rederiet D/S Norden, landets største pengeinstitut, Danske Bank, og industrivirksomheden FLSmidth, som alle mistede over 5 procent af markedsværdien.
Det var ventet, at det danske marked ville falde, da det ikke nåede at reagere på de skuffende amerikanske arbejdsmarkedstal, som blev udsendt sent i fredagens handelssession.
Weekendens delstatsvalg i Tyskland har dog også spillet ind på faldet, mener Nordea.
""Årsagen til, at et tysk delstatsvalg overhovedet kan påvirke markederne, er, at CDU har ført kampagne på Merkels håndtering af gældskrisen,"" påpeger Jesper Bamberger.
""Og investorerne tolker valgresultatet således, at Tyskland kan få svært ved at støtte op under redningen af PIIGS-landene,"" tilføjer han.
PIIGS er en fællesbetegnelse for de gældsplagede eurolande Portugal, Irland, Italien, Grækenland og Spanien.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2011-09-05
https://nyheder.tv2.dk/2011-08-08-se-listen-over-de-stoerste-tabere-paa-c20,"Flere af de store danske virksomheder i C20 indekset har tabt voldsomt meget i markedsværdi med de store styrtdyk i kurserne.
Værst er det gået udover Pandora, der har tabt 71 procent siden 22. juli.
Pandora 71 procent.
FLSmidth 25 procent.
NKT 22 procent.
Vestas 21 procent.
Sydbank 21 procent.
GN Store Nord 20 procent.
Danske Bank 20 procent.
A.P. Møller Maersk-B 18 procent.
TRYG 17 procent.
Topdanmark 16 procent.
D/S Norden 16 procent.
Novo Nordisk 15 procent.
Novozymes-B 15 procent.
TDC 13 procent.
DSV 13 procent.
William Demant Holding .12 procent.
Lundbeck 12 procent.
Carlsberg-B 12 procent.
Coloplast-B 11 procent.
Chr. Hansen 11 procent.
Kilde: Spar Nord.
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2011-08-08
https://nyheder.tv2.dk/business/2010-12-13-aktier-kl-1301-fls-i-front-af-c20-efter-rekord-kobberpris,"FLSmidth leder mandag over middag C20-fremgangen på 0,6 pct. til 450,12, efter kobberprisen er steget til rekordniveau. NKT ligger også med fremme efter amerikanske General Electrics opkøb af den britiske NKT-konkurrent Wellstream. Vestas får igen noget medvind, idet bestyrelsesformanden beroliger investorerne ved at sige, at tillidskrisen ikke ses hos storaktionærerne. De tre store europæiske aktieindeks stiger 0,4-0,9 pct.
FLSmidth stiger 2,7 pct. til kurs 539. Kobberprisen er steget til alle tiders højeste niveau på metalbørsen i London efter Kina i weekenden undlod at hæve renten og blandt de mange købsanbefalinger på aktien er Nordea netop kommet med en opjustering af kursmålet til 570 fra 520 kr.
NKT ligger 1,8 pct. højere i kurs 284,4. Industrikonglomeratet General Electric køber NKT Flexibles-konkurrenten Wellstream for 780 pence pr. aktie plus en særlig dividende på 6 pence. Prisen for Wellstream bliver dermed i alt omkring 800 mio. pund.
Vestas ligger over middag 1,1 pct. højere i kurs 172,8. Usikkerheden om Vestas-aktien er stadig stor, selvom aktien fredag steg med 7 pct., efter nyheden om at en tilskudsordning til vindindustrien er blevet en del af forhandlingerne om skattelettelser i USA. Det skriver Nordea Markets i en kommentar. Vestas har i 2010 været inde i et gevaldigt stormvejr. Selskabets mangeårige bestyrelsesformand Bent Carlsen vil ikke udtale sig direkte om aktiens kurs. Han peger i stedet på selskabets storaktionærer, når han bliver spurgt om, hvorvidt han opfatter en tillidskrise mellem de finansielle markeder og selskabet.
- Jeg kan konstatere, at hvis vi ser på vores 15 største aktionærer, som har cirka 40 pct. af den samlede aktiemasse, så har flertallet af dem inden for den sidste periode købt flere aktier, siger Bent Carlsen til RB-Børsen.
Novo Nordisk ligger 0,2 pct. højere i kurs 608,5. Medicinalaktien er det seneste år steget over 80 pct. Novo Nordisk får løftet kursmålet til 670 kr. fra 615 kr. af Swedbank.
Danske Bank løftes 1,0 pct. til kurs 145,2. Finanskrisen fik sat en stopper nye ansættelser i den danske banksektor. Det skriver Finanswatch. For Danske Bank i Danmarks vedkommende er den tendens nu ved at vende. Banken forventer flere ansættelser næste år. Dagbladet Børsen sætter også fokus på aktien, og konstaterer at mange analytikere er positive over for banken.
Carlsberg taber 0,4 pct. til kurs 563. Bryggerigiganten ser store muligheder for vækst i Asien. Det fastslår selskabets administrerende direktør, Jørgen Buhl Rasmussen, i et interview til den amerikanske finansavis Wall Street Journal. Koncernchefen ønsker ikke at fremlægge en tidsplan for, hvornår Carlsberg skal på opkøb i Asien, men siger, at Carlsberg ser mange muligheder for at styrke vores position i Asien og det inkluderer på et eller andet tidspunkt yderligere opkøb.
Bang & Olufsen stiger 1,6 pct. til kurs 62,5. Goldman hæver kursmålet på Bang & Olufsen til 62,2 kr. fra 52 kr. Anbefalingen er uændret ""sælg/neutral"".
Torm falder 3,9 pct. til kurs 40,4. Det bliver svært, hvis ikke umuligt, at tjene penge på tankskibe i de kommende år. Sådan lyder forudsigelsen fra den norske shippingmilliardær John Fredriksen, der ejer verdens største tankskibsrederi, Frontline, som hovedsageligt beskæftiger sig med supertankere.
DLH ligger 10,9 pct. højere i kurs 26,5. Det sker efter, at selskabet annoncerede at være i mål med sin hidtidige strategi et år før end ventet. Samtidig lanceres en ny strategi, der gælder til 2014.
(RB-Børsen: Tlf: 33300335, E-mail: redaktion@rb-borsen.dk, www.rb-borsen.dk )
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-12-13
https://nyheder.tv2.dk/2010-12-02-tre-nye-aktier-stryger-ind-paa-c20indeks,"Der er sket en stor udskiftning i C20-indekset på Københavns Fondsbørs. Pandora er røget ind som ny på listen.
Smykkeselskabet Pandora er røget direkte ind i det fornemme C20-indeks på Københavns Fondsbørs.
Det er blot en måned siden, at selskabet valgte at gå på Fondsbørsen. Så eksamen må siges at være bestået.
Ud over Pandora er en anden højdespringer, nemlig ingrediens-koncernen Chr. Hansen strøget direkte ind på det fornemme indeks.
Chr. Hansen debuterede på børsen i sommer. Som ny nummer tre er GN Store Nord.
De tre selskaber, der i denne omgang må sige farvel til det eftertragtede indeks er D/S Norden, Jyske Bank og Lundbeck. Det oplyser fondsbørsen.
Én af betingelserne for at komme i C20 er blandt andet, at et selskab skal være blandt de 20 mest handlede aktier i perioden 1. juni til 30. november, baseret på værdien af handlen.
/ritzau/
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-12-02
https://nyheder.tv2.dk/business/2010-12-02-polsk-retssag-baerer-gn-store-nord-i-c20,"Høreapparatselskabet GN Store Nords indtog i det fine selskab i C20 er helt klart påvirket af, at selskabet fik tilkendt en milliarderstatning for tabt fortjeneste i Polen i september. Det konkluderer flere aktieeksperter, efter at GN torsdag sammen med Chr. Hansen og Pandora skubbede Jyske Bank, Norden og Lundbeck ud af det prestigefyldte indeks.
- Jeg tror, det har haft en overvejende betydning, fordi der har været meget fokus på aktien, efter de penge kom ind, siger aktiestrateg Rikke Greve fra Danske Bank til RB-Børsen.
I årevis har den polske telekommunikationskoncern TPSA og DPTG, som GN ejer 75 pct. af, skændtes om størrelsen af overskuddet fra det polske fibernet, som GN Store Nord har været med til at anlægge. Aftalen var, at DPTG skulle have 14,8 pct. af overskuddet, og den østrigske voldgiftsret fandt belæg for, at DPTG ikke har fået den andel af overskuddet, som selskabet havde ret til.
Voldgiftsretten tilkendte derfor i september 2,2 milliarder kroner inklusiv renter til selskabet DPTG.
- Retssagen har helt klart haft en indirekte effekt på, at GN bliver optaget i C20, siger chefrådgiver Claus Paaske Larsen fra Nordea.
Københavns Fondsbørs reviderer C20-indekset to gange om året, i december og juni. For at blive optaget skal man opfylde to krav: For det første skal selskabet være blandt de 25 mest værdifulde virksomheder på Københavns Fondsbørs, justeret for aktier, der ikke er frit tilgængelige for aktionærerne (free-float, red.). For det andet skal et selskab være blandt de 20 mest handlede aktier i perioden d. 1. juni til 30. november, baseret på værdien af handlen.
Ud over at GN Store Nords aktie er blevet handlet meget i den seneste periode som følge af den polske retssag, mener Claus Paaske Larsen ikke, at det er den eneste årsag til GN's C20-indtog.
- GN har været i bedring længe, med nogle gode regnskaber i 2010. Generelt har der været mere fokus på høreapparatsdelen, hvor man har lavet nogle nye produkter. Inden for headsetområdet har der været en bedre udvikling i 2010, end der har været i lang tid, siger han.
De to andre nyslåede C20-selskaber Pandora og Chr. Hansen er begge nye på fondsbørsen.
(RB-Børsen: Tlf: 33300335, E-mail: redaktion@rb-borsen.dk, www.rb-borsen.dk )
TV 2 PrivatlivspolitikCookie-indstillinger© 2024 TV 2 DANMARK A/S
Tekst, grafik, billeder, lyd og andet indhold på dette website er beskyttet efter lov om ophavsret. TV 2 Danmark A/S forbeholder sig alle rettigheder til indholdet, herunder retten til at udnytte indholdet med henblik på tekst- og datamining, jf. ophavsretslovens § 11 b og DSM-direktivets artikel 4.",2010-12-02
