url,article_text,date,dates
https://www.dr.dk/nyheder/penge/c20-aabner-i-minus-0,"A.P. Møller - Mærsk åbnede 0,7 procent lavere i kurs 45.300. Budet på australske Adsteam, som APMs datterselskab SvitzerWijsmuller kom med mandag morgen, lokker tilsyneladende ikke de strategiske parter. Investors Mutual, der ejer 15,8 procent af Adsteam, ser gerne et højere købstilbud end 2,54 australske dollar pr. aktie. Det skriver avisen The Australian. - Vi vurderer, at 2,60 australske dollar pr. aktie svarere til værdien af Adsteams 200 slæbebåde. Det er sjældent nu om stunder, at aktiver sælges til den værdi, så det danske tilbud er i virkeligheden ikke så varmt, sagde Simon Conn, der er porteføljemanager i Investors Mutual. Blandede meninger om bud Han venter højere tilbud fra f.eks. Hutcinson-Swire fra Hong Kong, hollandske Smit og havneoperatøren PSA fra Singapore. Tilbudsprisen giver en præmie på 25,8 procent i forhold til børskursen før tilbuddet og ifølge avisen Sydney Morning Herald vil PSA Marine og Smit ikke byde på Adsteam, skriver Bloomberg News. Anderledes toner kom der fra UBS. Der kommer næppe et højere et højere bud på australske Adsteam. Det er vurderingen fra analytiker Andrew Perks, UBS, skriver den australske netavis ""The age"". - Vi vurderer, det ikke sandsynligt, at der kommer en konkurrerende bud på Adsteam, fordi præmien i forhold til børskursen før buddet er så høj, siger Andrew Perks. Group 4 Securicor kom i spil onsdag morgen og åbnede 1,1 procent højere i kurs 18,8. Den dansk/britiske vagt- og sikkerhedskoncern forudser, at de tyske aktiviteter inden for værdihåndtering vil give underskud for femte år i træk efter tabet af en aftale med den største kunde, Deutsche Post. Det skriver Jyllands-Posten. Carlsberg-fusion kører Carlsberg åbnede 0,1 procent lavere i kurs 419. Fusionen med de russiske bryggerier kører på skinner. Tre bryggerier skal fusioneres ind i Baltika Breweries, der dermed konsoliderer sin rolle som Ruslands største ølproducent. Baltika har øget sin ejerandel i Pikra til 91,9 procent, 92,76 procent i Vena og 87,19 procent i Yarpivo. Baltika Brewerys storaktionær er Baltic Beverages Holding, som er 50/50 procent ejet af Carlsberg og Scottish & Newcastle. Harboes Bryggeri åbnede 0,7 procent højere i kurs 228. Bryggeriet har planlagt at aflægge helårsregnskab i løbet af onsdagen. Harboes Bryggeri har den 15. marts 2006 sænket overskudsprognosen for helåret til 90-120 millioner kroner, hvor den tidligere prognose lød på 125-140 millioner kroner. RB-Børsen",2006-07-05T07:52:00+00:00,
https://www.dr.dk/nyheder/penge/c20-aabner-i-minus,"Det toneangivende C20-indeks åbnede 1,1 procent lavere i 374,90, da den negative åbning på de europæiske markeder smittede af på humøret på fondsbørsen i København. Alle C20-medlemmer åbnede i negativt terræn. Vestas tog teten og lå med det største tab i C20-regi. Blandt sidepapirerne lå Genmab med en pæn kursfremgang. Vestas åbnede i kurs 148,5, hvilket er 3,5 procent lavere end gårsdagens lukkekurs. Vestas leverede i går et imponerende kurshop på hele 13 procent Topdanmark åbnede i kurs 153, hvilket var 0,7 procent lavere. Topdanmark kom med et godt regnskab for første kvartal, som bød på opjusteringer af indtægtsprognosen, overskudsprognosen samt udsigterne for indtjeningsevnen i skadesforsikringsaktiviteterne for 2006. Analytiker Torsten Bech Jensen fra Jyske Bank udtalte til RB-Børsen, at der generelt set er rigtig mange gode ting i regnskabet. Carlsberg har fået en salgsanbefaling med på vejen fra det hollandske finanshus ING, som dog hævede sit kursmål med 6 kr. til 316. Med en svag finansiel position og manglende mulighed for at konkurrere på opkøb, i kraft af ejerstrukturen, så er selskabet så begrænset i sit virke, at værdiansættelsen er for høj, lød det fra analytiker Gerard Rijk fra ING. Carlsberg åbnede 0,8 procent lavere i kurs 392. Biotekvirksomheden, Genmab, åbnede højere med en stigning på 2,2 procent til kurs 186, da biotekselskabet indleder de afgørende fase 3-studier med leukæmi-stoffet Humax CD20. - Det er klart positivt, at Genmab går i fase 3 med stoffet. Dermed lever de op til en ventet milepæl, og det bør give en positiv effekt på kursen, men det er vanskeligt at forudsige i disse nervøse markeder, siger analytiker Annette Rye Larsen fra Gudme Raaschou. Blandt sidepapirerne kunne investorerne hos RTX Telecom kunne notere et lille fald på 0,6 procent til kurs 78 efter tirs-dagens blodbad, hvor RTX Telecom dykkede 15,1 procent Der blev delt øretæver ud til investorerne i Amagerbanken, som lå 4,0 procent lavere i kurs 400. Per Aarsleff aktien steg 4,2 procent til kurs 470 efter flere dages nedtur.",2006-05-24T07:44:52+00:00,
https://www.dr.dk/nyheder/penge/c20-paavirket-af-den-lavere-oliepris,"Det ultralikvide danske C20 indeks åbnede ugens sidste handelsdag negativt. C20 indekset åbnede 0,4 procent lavere i 440,11. C20 indekset fulgte dermed den negative stemning, der tyngede de resterende europæiske fondsbørser. Der herskede dog en udpræget afventende stemning, frem imod eftermiddagens vigtige amerikanske jobrapport. Investorerne frygter at rapporten viser en amerikansk økonomi i tilbagegang og det trykker kurserne fredag morgen. Faldende oliepris ikke entydigt godt Et fald i olieprisen fik indflydelse på flere selskaber. Olieprisen faldt massivt torsdag aften og det var både godt og skidt for A.P. Møller - Maersk. En lav oliepris betyder lavere brændstofspriser til APMs skibe, men kan også være med til at trykke indtjeningen i olie-divisionen. APM åbnede 0,8 procent lavere i kurs 52.700. Samtidig meddelte Maersk Line, der omfatter A.P. Møller - Mærsks containeraktiviteter, at raterne på fragt mellem Sydamerika og Europa bliver sat op. Ratestigningen er på mindst 200 dollar pr. teu, og den får effekt fra 1. februar. Rederiet oplyser, at stigningen er konsekvensen af rate-faldet i 2006. Det skandinaviske luftfartselskab SAS nød torsdag morgen godt af den lave pris på olie. Kursen på SAS nåede for første gang niveau 100. SAS åbnede 0,5 procent højere i kurs 100. Udlodning på vej fra GN GN vil have investorernes godkendelse til udlodningen af udbyttet på 61 kroner pr. aktie i kølvandet på salget af høreapparatdivisionen, GN ReSound, til schweiziske Phonak. Opkøbet mangler stadig konkurrencemyndighedernes godkendelse. GN har siden indkaldelsen til generalforsamlingen den 20. december haft en pæn kursfremgang. GN Store Nord, der holder ekstraordinær generalforsamling senere i dag, åbnede 0,3 procent lavere i kurs 84,5. Vækst i markedet for Bio-ethanol Danisco og Novozymes fik lidt ekstra opmærksomhed i morgenens handel, da der er udsigt til kraftigt vækst i markedet for bio-ethanol. De to selskaber sidder på henholdsvis 20 procent og 40 procent af verdensmarkedet for enzymer, der er nøgleingrediensen i bio-ethanol. Det berettede Berlingske Business. Markedet for bio-ethanol er kommet i fokus herhjemme efter den danske regering i fremtiden vil kræve tvungen indblanding af bio-ethanol i benzin og diesel. Danisco og Novozymes åbnede henholdsvis 0,1 procent højere i kurs 479 og 0,3 procent højere i kurs 498,5. Mere fokus på Alk-Abelló Alk-Abello, der har været denne uges store nyhed, kan igen i dag sole sig i avisoverskifter. Det var denne gang udsigten til en mulig fusion med franske Stallergenes, der bringer Alk-Abello i centrum. Topchef i Stallergenes Albert Saporta gav i et interview med Dagbladet Børsen udtryk for, at han kan se fordele i en fusion mellem de to vaccineproducenter. Alk-Abello åbnede 1,4 procent lavere i kurs 1535.",2007-01-05T09:15:32+00:00,
https://www.dr.dk/nyheder/penge/c20-igen-under-kurs-400,"Den negative stemning hersker fortsat på de store europæiske børser, og den har forplantet sig til Københavns Fondsbørs. C20 ligger 0,9 pct. laver i 399,91, hvor især finansaktierne trækker i den forkerte retning. Aktieboks: OMXC20 A.P. Møller - Mærsk åbner 0,6 lavere i kurs 51.300. Mærsk, efter at rederiets asiatiske konkurrenter fortsatte nedturen i fredagens handel. Sydkoreanske Hanjin faldt 10,5 procent, mens japanske Mitsui måtte indkassere et tab på 1,9 procent FLSmidth ligger for tredje dag i træk i negativt terræn. Aktien falder 0,3 procent til kurs 350,5, uden at der er nogle selskabsspecifikke nyheder. Finansaktierne blev også trukket ned af den dårlige stemning, og Danske Bank falder 1,6 til kurs 138,5. - Vi har set en afvikling af Carry-trading, da yennen og sfranc er styrket. Det viser, at investorerne har mindsket deres lyst til risiko, udtaler aktiehandler Martin Munk fra Jyske Bank til RB-Børsen. Carry-trading er lån i lavrentevalutaer, som placeres i højrentevalutaer. Nordea falder 2,2 procent til kurs 66,25, trods at banken får hævet sin anbefaling af investeringsbanken Lehman Brothers til ""overvægt"" fra ""neutral vægt"" og kursmålet sættes op til 12,5 euro (93,2 kroner) fra 12 euro. Danisco ligger 1,8 procent lavere i kurs 325,5, efter at Dong Energy dropper Danisco som sololeverandør af enzymer til koncernens prestigefyldte fabrik til produktion af andengenerationsbioetanol i Kalundborg. Danisco skal nu i stedet konkurrere med ærkerivalen Novozymes. Daniscos nye og nære samarbejde med kemigiganten Dupont er baggrunden for Dongs beslutning. Det skriver Dagbladet Børsen Carlsberg åbner 0,7 procent lavere i kurs 473, efter at selskabet har meddelt, at det er klar til at sælge sit tyrkiske bryggeri til CBC Group, efter at de tyrkiske myndigheder har godkendt handlen, skriver Bloomberg News. Türk Tuborg sælges for 80 millioner dollar, hvorfra der skal trækkes gæld m.m. SAS falder 2,6 procent til kurs 37,6 i fredagens tidlige handel. Flyselskabet er aktuel fredag formiddag med trafiktal for august. SAS-aktien dykkede 5,7 procent i torsdagens handel, grundet den globale afmatning samt nervøsitet for effekterne for presset for forbrugerne. Lundbeck åbner 1,8 procent lavere til kurs 114,75, efter at det internationale analyseinstitution, Standard & Poor's Equity Research, nedjusterer sin anbefaling af Lundbeck aktien til ""sælg"" fra hold, og samtidig reduceres kursmålet til 116 kroner fra 117 kroner pr aktie.",2008-09-05T08:45:37+00:00,
https://www.dr.dk/nyheder/penge/c20-holdt-netop-hovedet-oven-vande,"Det danske C20 indeks holdt torsdag lige akkurat hovedet oven vande, mans de øvrige europæiske børser lå med betydelige tab. C20 endte 0,2 procent højere i 377,78. Vestas steg efter en opjustering fra finanshuset Carnegie. Novo Nordisk var fortsat i spil på onsdagens flotte regnskab, men dog med aftagende kurseffekt. A.P. Møller - Mærsk led tab efter spekulationer om opkøb af havneaktiviteter samt nedjusteringer fra konkurrenter. Vestas blev torsdag handlet 2,2 procent højere til lukkekurs på 166,3. Analytiker Peter Rothausen fra Carnegie opjusterede sin anbefaling af Vestas til ""outperform"" og satte kursmålet til 200-220 kroner pr. aktie. Analytikeren venter, at Vestas i sit halvårsregnskab i slutningen af august vil opjustere sin indtjeningsprognose for 2006. Fokus på havneterminaler A.P. Møller - Mærsk lukkede 1,1 procent lavere i kurs 44.000. Der var torsdag fokus på rederiets havneoperatør, efter spekulation om at APM Terminal er en mulig køber af de havneaktiviteter, som sydkoreanske Hanjin Shippings gerne vil have af hånden. - APM Terminals er til stede i flere af Hanjins havne, mens der også er nogle af Hanjins havne, der kunne være interessante for APM Terminals, vurderede Henrik Lund, der tror, at havnene bliver sat til salg. Investorerne bemærkede i den tidlige handel, at to store japanske rederier, som er konkurrenter til APMs rederiaktiviteter, havde nedjusteret forventningerne til indtjeningen. Novo Nordisk opjusteret Novo Nordisk blev handlet 0,9 procent højere til kurs 395. Insulinkoncernen, der onsdag steg over 7 procent med en flot halvårspræsentation, blev torsdag opjusteret til ""køb"" fra ""hold"" af Danske Equities, der sætter en fair værdi på 450 kroner pr. aktie mod 364 tidligere. Det fremgår af en kommentar fra analytiker Martin Parkhøi. Finanshuset Lehman Brothers hævede sine forventninger til medicinalkoncernens underliggende vækst i driftsindtjeningen til 17 procent fra 10,5 procent og fastholdt købsanbefalingen ""overweight"" med et kursmålet på 442 kroner Peter B. Andersen, analytiker hos Jyske Bank, så blot en enkelt lille plet på onsdagens ellers blankpolerede regnskab, og det var udskydelser i enkelte Novoseven-programmer, men han bemærkede, at det ikke var så alvorligt. Carlsberg fortsætter op Carlsberg lukkede 0,1 procent højere til kurs 447,5. Bryggeriaktien er blevet opjusteret hos finanshuset Lehman Brothers til et kursmål på 485 kroner Onsdag kom bryggerikoncernens østeuropæiske joint venture BBH med et godt regnskab for andet kvartal. - Vi venter, Carlsbergs resultat for andet kvartal vil vise stærk udvikling i mængder og et bedre miks. I Vesteuropa venter vi en vækst i driftsoverskuddet på 8,7 procent, skrev Lehman Brothers og tilføjede, at kommer der flere restruktureringer, hvilket ventes i løbet af året, så kan kursmålet blive hævet yderligere 30 kroner",2006-08-03T16:04:00+00:00,
https://www.dr.dk/nyheder/penge/c20-reddet-af-amerikansk-aabning,"C20-indekset steg 0,8 procent til 414,51. Stigningen skyldes positivt amerikansk marked. Oprejsning til Novo Nordisk Novo Nordisk steg 2 procent til 309 efter torsdagens kurssmæk. Det amerikanske finanshus Merrill Lynch sænkede fredag sit kursmål på Novo til 290 fra 300 efter torsdagens halvårsregnskab fra insulinproducenten. Modsat Merrill Lynch fremgår det af Nordeas aktiekommentar, at banken fortsat ser positivt på Novo. Fremgang til Danske Bank Danske Bank vendte formiddagstimernes minus til et plus på 0,5 procent og endte i kurs 145,5 efter torsdagens fald på 2,7 procent. UBS sænkede efter torsdagens halvårsregnskab sin anbefaling på aktien til ""sælg"" fra ""hold"". Nordea lukkede uændret kurs 73,5. Carlsberg faldt Carlsberg faldt 0,7 procent til kurs 447, men Jyske Bank hævede fredag sit kursmål på Carlsberg fra 540 til 605 kr. pr. aktie og fastholder samtidig anbefalingen ""køb"".",2008-08-08T15:30:56+00:00,
https://www.dr.dk/nyheder/penge/c20-aabner-med-lille-fald,"De danske aktier åbnede mandag morgen med en vigende tendens, da hovedparten af C20 medlemmer oplevede fald. Investorerne fandt blandede tendenser på de europæiske aktiemarkeder, hvor udsvingene var små af karakter. A.P. Møller Mærsk åbnede med fald, hvilket tyngede C20, som lå 0,7 procent lavere i kurs 362,6. Kopikrig på medicin Lundbeck åbnede 0,5 procent lavere i kurs 138,5. Det amerikanske finanshus Goldman Sachs satte fokus på Lundbeck, da finanshuset mandag morgen hævede sit kursmål på Lundbeck til 145 fra 131. Det skete som følge af den positive retsafgørelse i USA i patentsagen om det antidepressive middel Lexapro. Direktør i Lundbeck, Claus Bræstrup, forventer, at kopikrigen på medicin fortsætter med uformindsket styrke. -Der kan sagtens komme flere angreb af samme slags, siger Claus Bræstrup, og refererer til sagen om Caracao Pharmaceuticals, som Lundbeck vandt. Analytiker Michael Novod fra Handelsbanken vurderer, at lignende patentsager kan blive lukket eller i det mindste forliges på særligt gunstige vilkår for Lundbeck og Forest Laboratories, men understreger også, at det er for tidligt at konkludere, hvad der kan ske i andre patentsager. Carlsberg tjener på VM VM i Tyskland var en god forretning for Carlsberg, og international sponsorchef Keld Strudahl er på nippet til at forlænge kontrakten med det engelske landshold. Bryggeriet står i forvejen bag flere klubber i Premier League, blandt andet Liverpool. Her til morgen åbnede Carlsberg marginale 0,1 procent lavere i kurs 156,3. A.P. Møller-Mærsk mangler at besætte 627 ledige stillinger, skriver Jyllands-Posten mandag morgen. APM åbnede i negativt terræn, og faldt 1,1 procent til kurs 44.200. Mandag morgen præsenterede den schweiziske medicinalgigant Novartis regnskab for andet kvartal. Novartis har insulinmedikamenter i sin produktportefølje og er dermed konkurrent til Novo Nordisk. Novo åbnede 0,8 procent lavere i kurs 372.",2006-07-17T07:47:11+00:00,
https://www.dr.dk/nyheder/penge/c20-tabte-de-fine-takter,"Vestas lukkede 3,5 procent højere i kurs 224,8, efter at Citigroup hævede kursmålet på Vestas med 70 kroner til 230 kroner Citigroup gentog den neutrale anbefaling, men bemærkede, at vindmøllekoncernen går en lys fremtid i møde, hvilket overskygger koncernens problemer med at tjene penge på kort sigt. Nedtur til Novo og Mærsk Novo Nordisk faldt 0,2 procent med en lukkekurs på 433,5. Det amerikanske finanshus Merrill Lynch hævede fredag morgen anbefalingen til køb fra neutral. Novo Nordisk lancerede torsdag en ekspansiv salgsstrategi, hvor den amerikanske insulinsalgsstyrke blev øget til 1900 fra 1200 personer. A.P. Møller - Mærsk, som torsdag lukkede 2,2 procent lavere, tabte yderligere 1,3 procent til kurs 52.000 fredag. APM blev præget af den triste eftermiddagsstemning. Rederiet ændrer de nuværende transatlantiske ruter TA3 og TA6, hvilket vil reducere Maersk-Lines transatlantiske kapacitet med 5-6 procent S Equity Research, der udarbejder Nordeas aktieanalyser, sænkede kursmålet på APM B-aktien til 57.000 kroner fra 60.000 kroner S fastholdt dog købsanbefalingen på rederigiganten. Lundbeck faldt 1,1 procent til kurs 141,5. Morgan Stanley har begyndt analysedækning af Lundebeck. Anbefalingen starter med den neutrale ""equalweight"" med et kursmål på 140 kroner Investeringsbanken bemærker, at Lundbeck er stærkt afhængig af succes med selskabets potentielle søvnmiddel Gaboxadol. - Værdiansættelsen af Lundbeck er meget følsom overfor resultaterne for Gaboxadol, lyder det fra Morgan Stanley. Optur Genmab hev 6,8 procent hjem til investorerne med en lukkekurs på 290. Det var løseopkøbsspekulationer der skabte riften om biotekselskabets aktier. Dermed kunne Genmab-investorerne hurtigt glemme skuffelsen, efter at D/S Torm torsdag aften tog den prestigefyldt plads i C20-indekset fra Genmab. Møbeldetailkæden Boconcept fik anerkendelse fra Gudme Raaschou efter torsdagens halvårspræsentation. Analytiker Michael K. Rasmussen fra Gudme Raaschou hævede Boconcepts kursmål 14 procent til 375 kroner Boconcept lukkede dog 0,6 procent lavere i kurs 340. DFDS, som lukkede 1,6 procent lavere i kurs 680, fik reduceret aktie-anbefalingen af Standard Poor's Equity Research til køb fra stærkt køb. Fondsbørsens nyeste skud på stammen, Sparekassen Himmerland, havde en forrygende første dag. Sparekassen Himmerland lukkede i kurs 500, efter at fredagens første handel begyndte i 400,5, mens emissionskursen var på 250 kroner",2006-12-01T16:35:19+00:00,
https://www.dr.dk/nyheder/penge/c20-aabner-med-paen-stigning,"Vestas åbnede 0,8 procent højere i kurs 158,8. Den danske vindmølleproducents indiske selskab, Vestas RBB, investerer 125 millioner kroner i en møllevingefabrik i den sydøstindiske kystby, Chennai. Det skriver avisen Economic Times. A. P. Møller - Mærsk blev handlet 0,5 procent højere til kurs 44.300. Investorer med interesse i shipping fik mandag trafiktallene fra Kina. Trafikken i de største kinesiske havne er vokset 22,4 procent i første halvår af 2006 i forhold til samme periode sidste år. De største kinesiske havne håndterede 42,12 millioner teu. (20 fodscontainerenheder) i årets første seks måneder, skriver AFX. Den travleste havn i Kina var Shanghai, der håndterede 10,06 millioner teu. i årets første seks måneder, svarende til en stigning på 17,5 procent DSV i fokus Transportaktien DSV åbnede 0,8 procent højere i kurs 946. Mandagens regnskab fra den hollandske transportvirksomhed TNT, kan øge købelysten til DSV aktien. Det vurderede FIH Capital Markets i en kommentar. - TNT kom i går med et meget flot regnskab, som fik aktien til at stige med over 3 procent, skriver FIH, der peger på, at kursen for en række DSV's konkurrenter steg over 2 procent på nyheden. - DSV steg derimod kun 1,19 procent, og vi venter, at der kan komme lidt mere positiv sentiment i aktien i dag, så den kan indhente efterslæbet, vurderer FIH. Novo Nordisk blev handlet 0,7 procent højere til kurs 362,5. Insulinproducenten fik mandag en EU godkendelse af den hurtigtvirkende insulin NovoRapid til behandling af gravide kvinder med diabetes 1. Svagt NKT-salg i USA NKT lå uændret i kurs 361,5 efter et fald på i åbningshandlen på en procent. Konkurrenten til Nilfisk på den anden side af Atlanten, amerikanske Tennant, fremlægger regnskab senere tirsdag. - NKT datterselskabet Nilfisk havde et svagt amerikansk salg i første kvartal, hvor konkurrenterne klarede sig bedre. Derfor bliver udviklingen på det amerikanske marked interessant læsning, udtaler analytiker Holger Smitt fra Sydbank. SAS steg 0,8 procent til kurs 60,5. Flyselskabets bagagedivision SAS Ground Services vinder nu Icelandair tilbage som kunde. En skrap kur fra direktør Bo Eklund har fået selskabet på ny kurs.",2006-08-01T07:56:20+00:00,
https://www.dr.dk/nyheder/penge/c20-alene-i-minus,"Det toneangivende danske C20 indeks lukkede fredag, som det eneste europæiske eliteindeks i minus. Samtidig var det sidste handelsdag for A.P. Møller - Mærsk A-aktier som C20 medlem på grund af en rokade blandt aktienre i C20. APMs A-aktier er mindre likvide end B-aktierne og handles derfor med en rabat. APM A-aktier lukkede 1,7 pct. lavere i kurs 50.900, mens B-aktierne tabte 0,8 pct. til kurs 52.800. Vestas var også blandt de store tabere i dagens marked og lukkede 1,9 pct. lavere i kurs 233,5. Adm. dir. Ditlev Engel holdt i går en telekonfenrence, efter at markedet var lukket og flere af de udlandske investorer var ikke imponeret over de svar de fik, eftersom en del af dem har solgt Vestas i dag, siger en analytiker til RB-Børsen. Dagens højdespringer var NeuroSearch, der blev løftet til vejrs med 12 pct. til en slutkurs på 275 efter en avisartikel om mia. potentiale i et fedmemiddel.",2006-12-15T16:59:00+00:00,
https://www.dr.dk/nyheder/penge/stor-udskiftning-i-c20-indekset,"Smykkeselskabet Pandora, ingredienskoncernen Chr. Hansen og GN Store Nord er nye i C20-indekset, over de mest omsatte danske aktier. Det betyder til gengæld, at rederiet Norden, Jyske Bank og medicinalkoncernen Lundbeck ryger ud. Det nye C20-indeks er gældende fra den 20. december og ser sådan ud: A.P. Møller - Mærsk A A.P. Møller - Mærsk B Carlsberg B Chr. Hansen Holding Coloplast B Danisco Danske Bank DSV FLSmidth & Co. GN Store Nord NKT Holding Nordea Bank Novo Nordisk B Novozymes B Pandora Sydbank Tryg Topdanmark Vestas Wind Systems William Demant Holding Indekset er listet alfabetisk og ikke efter omsætning. C20 indekset opgøres to gange om året efter omsætningen i handel med selskabets aktier i perioden.",2010-12-02T10:28:00+00:00,
https://www.dr.dk/nyheder/penge/c20-falder-over-ti-procent,"Aktieboks: C20 i dag Det blev en historisk blodig mandag på det danske aktiemarked. Der blev mandag barberet ca 115 mia. kr. af de tyve største aktier på Københavns Fondsbørs, efter det toneangivende C20-indeks for første gang nogesinde faldt med 11 pct. på en enkelt dag. - Vi oplevede mandag et historisk kursfald, og det er første gang nogensinde, at C20-indekset er faldet med 11 pct. Finanskrisen presser aktierne ned. Alle fundamentale forhold på aktiemarkederne er sat ud af kraft, og kurserne bliver nu styret af ren psykologi, siger seniorrådgiver Nils Lundsby fra Nordea til RB-Børsen. Norge også ramt Faldet startede fra morgenstunden men blev forstærket ved åbningen af den amerikanske børs, hvor det toneangivende Dow Jones-indeks åbnede lidt over 3,3 procent lavere og for første gang siden oktober 2004 faldt til under 10.000. På Københavns Fondsbørs gik det i C20 indekset over de mest handlede selskaber hårdest ud over Norden, der faldt med næsten 20 procent, men også Danske Bank var hårdt ramt med et fald på over 16 procent. Nordea tabte knap 11 procent og Sydbank godt 11 procent, mens Vestas, William Demant Holding og NKT alle stod til fald på 13-14 procent. A.P. Møller Mærsk faldt mere end ni procent. Også den norske børs kunne melde om kursfald på over 10 procent.",2008-10-06T14:42:00+00:00,
https://www.dr.dk/nyheder/penge/c20-lukker-i-plus,"De danske aktier begyndte dagen i negativt terræn, men blev kickstartet af et positivt amerikansk forbrugerprisindeks. De seneste uger har aktiemarkederne været negativt påvirket af frygten for rentestigninger. Den aftagende inflation mindskede aktionærernes rentefrygt. Således lukkede C20-indekset ugen med en stigning på 0,6 procent i 488,1 - Dagens forbrugerprisopgørelse var godartet, udtalte chefanalytiker Johnny Bo Jakobsen fra Nordea Markets til RB-Børsen. Stigning til A.P. Møller A.P. Møller-Mærsks B-aktie lukkede 2,9 procent højere i kurs 67.400. Konkurrenten China Cosco Holding begyndte fredag salget af 1,78 milliarder aktier, med et ventet provenu på 11,2 milliarder kroner. Der var også nyt fra det delvis APM-ejede selskab Dansk Supermarked, der varsler opkøb. Sidste nyt i nyhedsstrømmen var, at APM har solgt to tankskibe for en samlet pris af 270 millioner kroner Sydbank opjusterer anbefalingen af GN Store Nord (GN) til ""overvægt"" fra ""neutral"". Det er de kommende måneders afgørelser af en række retssager, der ligger til grund for opjusteringen. Analytiker Holger Smitt fra Sydbank understreger, at der er en række kurstriggere i disse retssager, som kan få GN-aktiens værdi til at stige. GN lukkede 0,8 procent højere i kurs 63. Genmab steg 3,4 procent Medicinalgiganten Novo Nordisk indleder fase I- forsøg med den langtidsvirkende Novoseven-variant. Novoseven bruges til behandling af blødersygdomme. Novo faldt 0,7 procent til kurs 572. Genmab, der steg 3,4 procent til kurs 398, og den britiske samarbejdspartner Glaxosmithkline har offentliggjort positive primære effektdata. Dataene er fra en fase II undersøgelse med ofatumumab (HuMax-CD20) til behandling af patienter med leddegigt. Jyske Bank gav fredag biotekaktien anbefalingen ""køb"" med på vejen. NKT, der lukkede 3 procent højere i kurs 554, fik en ""købs""-anbefaling og et kursmål på 12 måneders sigt til 625 kroner af finanshuset FIH. Det skrev Bloomberg News. SAS steg 2,7 procent SAS, der som led i den sin nye strategiplan vil sælge Spanair, kan se frem til et bud fra den spanske rejsekoncern Marsans inden for de næste 2-4 måneder på netop Spanair. Marsans vil angiveligt betale 3,3 milliarder skroner, hvilket er en del lavere end den pris, det internationale finanshus Citigroup torsdag satte til 3,9 milliarder skroner SAS steg 2,7 procent til kurs 132. Danske Equities opjusterede sin anbefaling af Thrane Thrane-aktien til ""køb"" fra ""hold"". Danske Equities løftede samtidig kursmålet på aktien på 12 måneders sigt til mellem 350 og 370 kroner T lukkede 5,7 procent højere i kurs 330,5. Euroinvestor steg markante 29,1 procent til kurs 21,3, efter at det nynoterede selskab torsdag blev handlet for første gang på fondsbørsen. Euroinvestor var forhåndstegnet til kurs 10,5 kroner pr aktie.",2007-06-15T15:16:43+00:00,
https://www.dr.dk/nyheder/penge/paen-fremgang-til-c20,"C20 steg 1,5 procent til 464,86. Indekset blev primært trukket op af Vestas og Novo Nordisk, mens Lundbeck fortsatte nedturen. Gigantordre til Vestas Vestas annoncerede en amerikansk ordre på 88 vindmøller af typen V82-1,65. Vestas skal levere og idriftsætte dem, og ordren omfatter også en to-årig vedligeholdelses- og serviceaftale. Ordren affødte en kursfremgang på 4,7 procent til lukkekurs 310,5. Novo Nordisk steg Efter de seneste dages nedtur fik Novo Nordisk-aktien igen lidt luft under vingerne. Aktien steg 4,3 procent til kurs 508, uden at insulingiganten havde leveret nævneværdigt nyt til investorerne. Lundbeck fortsætter nedturen Lundbeck, som onsdag tabte 16,6 procent, blev yderligere presset, og aktien lukkede 0,8 procent lavere i kurs 132. Lundbeck og partneren Merck har stoppet udviklingen af søvnmidlet Gaboxadol på grund af bivirkninger set i Fase III-studierne. Dermed har Lundbeck mistet det produkt, der var udset til at være selskabets næste guldæg. Det konstaterede investeringsbanken Gudme Raaschou og gentog sin reducer-anbefaling af aktien og nedjusterede kursmålet til 110 kroner. A.P. Møller - Mærsk fortsatte stigningen A.P. Møller - Mærsk steg 1,0 procent til kurs 59.100 og fortsatte dermed stigningen efter gårs- dagens årsregnskab. Regnskabet udløste ikke den store begejstring, og forventningerne til 2007 lå under analytikernes prognoser. I modsat retning trak udsigten til større åbenhed, hvilket glædede investorerne. Danske Equities nedjusterede torsdag sin anbefaling til hold fra køb, mens Gudme Raaschou gentog sin købsanbefaling og gav et seks måneders kursmål på 66.500.",2007-03-29T15:32:12+00:00,
